258
  8.897310136442932e-01   1.498034623423813e-02   0.000000000000000e+00
  8.825964540007153e-01   1.588336600134683e-02   0.000000000000000e+00
  8.752538120361705e-01   1.680481487792610e-02   0.000000000000000e+00
  8.676993509806261e-01   1.774454332743389e-02   0.000000000000000e+00
  8.599278468899234e-01   1.870255412596163e-02   0.000000000000000e+00
  8.519429868868175e-01   1.967772819358771e-02   0.000000000000000e+00
  8.437401956237824e-01   2.066994210840566e-02   0.000000000000000e+00
  8.353187052323363e-01   2.167857967900353e-02   0.000000000000000e+00
  8.266816286061847e-01   2.270254407845101e-02   0.000000000000000e+00
  8.178237771779806e-01   2.374170172452913e-02   0.000000000000000e+00
  8.087491057307279e-01   2.479481465452542e-02   0.000000000000000e+00
  7.994602468394373e-01   2.586079063816534e-02   0.000000000000000e+00
  7.899517097497099e-01   2.693943973512690e-02   0.000000000000000e+00
  7.802322392404996e-01   2.802892566638876e-02   0.000000000000000e+00
  7.703024737792564e-01   2.912831789787380e-02   0.000000000000000e+00
  7.601619991701106e-01   3.023676685793217e-02   0.000000000000000e+00
  7.498191859188416e-01   3.135243835741984e-02   0.000000000000000e+00
  7.392747324263658e-01   3.247431305056662e-02   0.000000000000000e+00
  7.285331991824854e-01   3.360092492940774e-02   0.000000000000000e+00
  7.176026867441059e-01   3.473041960519390e-02   0.000000000000000e+00
  7.064843246589201e-01   3.586163991949058e-02   0.000000000000000e+00
  6.951872538287860e-01   3.699257822400966e-02   0.000000000000000e+00
  6.837194498595616e-01   3.812133417110134e-02   0.000000000000000e+00
  6.720828891723934e-01   3.924656540158385e-02   0.000000000000000e+00
  6.602905853241774e-01   4.036582890877168e-02   0.000000000000000e+00
  6.483494565514678e-01   4.147725649850330e-02   0.000000000000000e+00
  6.362661094524732e-01   4.257897447159768e-02   0.000000000000000e+00
  6.240530681436274e-01   4.366854778950267e-02   0.000000000000000e+00
  6.117179876005647e-01   4.474396705585121e-02   0.000000000000000e+00
  5.992711437267844e-01   4.580296831517633e-02   0.000000000000000e+00
  5.867246725355562e-01   4.684312227756401e-02   0.000000000000000e+00
  5.740872853055135e-01   4.786227617394083e-02   0.000000000000000e+00
  5.613716851056019e-01   4.885794357427361e-02   0.000000000000000e+00
  5.485897544569018e-01   4.982771311849289e-02   0.000000000000000e+00
  5.357515613597645e-01   5.076931402214337e-02   0.000000000000000e+00
  5.228707768015446e-01   5.168022046832294e-02   0.000000000000000e+00
  5.099590592609361e-01   5.255807906554709e-02   0.000000000000000e+00
  4.970284945277182e-01   5.340053237881841e-02   0.000000000000000e+00
  4.840917339479474e-01   5.420522371493650e-02   0.000000000000000e+00
  4.711611197416414e-01   5.496986440690312e-02   0.000000000000000e+00
  4.582491857769272e-01   5.569221125307066e-02   0.000000000000000e+00
  4.453677263630949e-01   5.637012734941071e-02   0.000000000000000e+00
  4.325299450150878e-01   5.700147850351632e-02   0.000000000000000e+00
  4.197472314191373e-01   5.758431111742782e-02   0.000000000000000e+00
  4.070307236503319e-01   5.811676921333416e-02   0.000000000000000e+00
  3.943946239869284e-01   5.859698210720947e-02   0.000000000000000e+00
  3.818476707952692e-01   5.902341170628124e-02   0.000000000000000e+00
  3.694014811866982e-01   5.939452323787464e-02   0.000000000000000e+00
  3.570686186946123e-01   5.970890344358099e-02   0.000000000000000e+00
  3.448565741055369e-01   5.996540959626114e-02   0.000000000000000e+00
  3.327772343332903e-01   6.016293407669301e-02   0.000000000000000e+00
  3.208401717374018e-01   6.030058188843229e-02   0.000000000000000e+00
  3.090519596083889e-01   6.037763128328710e-02   0.000000000000000e+00
  2.974248819736122e-01   6.039347916454073e-02   0.000000000000000e+00
  2.859644255774769e-01   6.034772027756452e-02   0.000000000000000e+00
  2.746765833106230e-01   6.024006476953996e-02   0.000000000000000e+00
  2.635741278896151e-01   6.007047345808889e-02   0.000000000000000e+00
  2.526576727827931e-01   5.983891036705454e-02   0.000000000000000e+00
  2.419345395164617e-01   5.954555988433680e-02   0.000000000000000e+00
  2.314132880041098e-01   5.919083767997013e-02   0.000000000000000e+00
  2.210939540220063e-01   5.877501656990022e-02   0.000000000000000e+00
  2.109840791199263e-01   5.829875653796188e-02   0.000000000000000e+00
  2.010874798261775e-01   5.776271939271409e-02   0.000000000000000e+00
  1.914040255916745e-01   5.716742858408940e-02   0.000000000000000e+00
  1.819416142518905e-01   5.651399436855805e-02   0.000000000000000e+00
  1.726991036769975e-01   5.580304616809703e-02   0.000000000000000e+00
  1.636765589038323e-01   5.503528794602638e-02   0.000000000000000e+00
  1.548823343019879e-01   5.421223315833717e-02   0.000000000000000e+00
  1.463104041856346e-01   5.333414497718985e-02   0.000000000000000e+00
